id,id_jardin,id_abonnement,id_distribution,qte,livre,semaine,id_exercice
105814,2,23064,49,1,0,44,5
105815,2,23064,49,1,0,45,5
105816,2,23064,49,1,0,46,5
105817,2,23064,49,1,0,47,5
105818,2,23064,49,1,0,48,5
105819,2,23064,49,1,0,49,5
105820,2,23064,49,1,0,50,5
105821,2,23091,49,1,0,44,5
105822,2,23091,49,1,0,45,5
105823,2,23091,49,1,0,46,5
105824,2,23091,49,1,0,47,5
105825,2,23091,49,1,0,48,5
105826,2,23091,49,1,0,49,5
105827,2,23091,49,1,0,50,5
105828,2,23140,49,1,0,44,5
105829,2,23140,49,1,0,45,5
105830,2,23140,49,1,0,46,5
105831,2,23140,49,1,0,47,5
105832,2,23140,49,1,0,48,5
105833,2,23140,49,1,0,49,5
105834,2,23140,49,1,0,50,5
105835,2,23154,49,1,0,44,5
105836,2,23154,49,1,0,45,5
105837,2,23154,49,1,0,46,5
105838,2,23154,49,1,0,47,5
105839,2,23154,49,1,0,48,5
105840,2,23154,49,1,0,49,5
105841,2,23154,49,1,0,50,5
105842,2,23166,49,1,0,44,5
105843,2,23166,49,1,0,45,5
105844,2,23166,49,1,0,46,5
105845,2,23166,49,1,0,47,5
105846,2,23166,49,1,0,48,5
105847,2,23166,49,1,0,49,5
105848,2,23166,49,1,0,50,5
105849,2,23173,49,1,0,44,5
105850,2,23173,49,1,0,45,5
105851,2,23173,49,1,0,46,5
105852,2,23173,49,1,0,47,5
105853,2,23173,49,1,0,48,5
105854,2,23173,49,1,0,49,5
105855,2,23173,49,1,0,50,5
105856,2,23187,49,1,0,44,5
105857,2,23187,49,1,0,45,5
105858,2,23187,49,1,0,46,5
105859,2,23187,49,1,0,47,5
105860,2,23187,49,1,0,48,5
105861,2,23187,49,1,0,49,5
105862,2,23187,49,1,0,50,5
105863,2,23214,49,1,0,46,5
105864,2,23214,49,1,0,48,5
105865,2,23214,49,1,0,49,5
105866,2,23214,49,1,0,50,5
105867,2,23309,49,1,0,44,5
105868,2,23309,49,1,0,45,5
105869,2,23309,49,1,0,46,5
105870,2,23309,49,1,0,47,5
105871,2,23309,49,1,0,48,5
105872,2,23309,49,1,0,49,5
105873,2,23309,49,1,0,50,5
105874,2,23323,49,1,0,44,5
105875,2,23323,49,1,0,45,5
105876,2,23323,49,1,0,46,5
105877,2,23323,49,1,0,47,5
105878,2,23323,49,1,0,48,5
105879,2,23323,49,1,0,49,5
105880,2,23323,49,1,0,50,5
105881,2,23400,49,1,0,44,5
105882,2,23400,49,1,0,46,5
105883,2,23400,49,1,0,47,5
105884,2,23400,49,1,0,48,5
105885,2,23400,49,1,0,49,5
105886,2,23400,49,1,0,50,5
105887,2,23444,49,1,0,44,5
105888,2,23444,49,1,0,45,5
105889,2,23444,49,1,0,46,5
105890,2,23444,49,1,0,47,5
105891,2,23444,49,1,0,48,5
105892,2,23444,49,1,0,49,5
105893,2,23444,49,1,0,50,5
105894,2,23519,49,1,0,44,5
105895,2,23519,49,1,0,45,5
105896,2,23519,49,1,0,46,5
105897,2,23519,49,1,0,47,5
105898,2,23519,49,1,0,48,5
105899,2,23519,49,1,0,49,5
105900,2,23519,49,1,0,50,5
105901,2,23562,49,1,0,44,5
105902,2,23562,49,1,0,45,5
105903,2,23562,49,1,0,46,5
105904,2,23562,49,1,0,47,5
105905,2,23562,49,1,0,48,5
105906,2,23562,49,1,0,49,5
105907,2,23562,49,1,0,50,5
105908,2,24107,49,1,0,50,5
105909,2,24107,49,1,0,49,5
105910,2,24107,49,1,0,48,5
105911,2,24107,49,1,0,47,5
105912,2,24107,49,1,0,46,5
105913,2,24107,49,1,0,45,5
105914,2,24107,49,1,0,44,5
105915,2,23671,49,1,0,44,5
105916,2,23671,49,1,0,45,5
105917,2,23671,49,1,0,46,5
105918,2,23671,49,1,0,47,5
105919,2,23671,49,1,0,48,5
105920,2,23671,49,1,0,49,5
105921,2,23671,49,1,0,50,5
105922,2,23857,49,1,0,50,5
105923,2,23857,49,1,0,49,5
105924,2,23857,49,1,0,48,5
105925,2,23857,49,1,0,47,5
105926,2,23857,49,1,0,46,5
105927,2,23857,49,1,0,45,5
105928,2,23857,49,1,0,44,5
105929,2,23811,49,1,0,45,5
105930,2,23811,49,1,0,46,5
105931,2,23811,49,1,0,47,5
105932,2,23811,49,1,0,48,5
105933,2,23811,49,1,0,49,5
105934,2,23811,49,1,0,50,5
105935,2,22961,49,1,0,44,5
105936,2,22961,49,1,0,45,5
105937,2,22961,49,1,0,46,5
105938,2,22961,49,1,0,47,5
105939,2,22961,49,1,0,48,5
105940,2,22961,49,1,0,49,5
105941,2,22961,49,1,0,50,5
105942,2,23276,49,1,0,44,5
105943,2,23276,49,1,0,45,5
105944,2,23276,49,1,0,46,5
105945,2,23276,49,1,0,47,5
105946,2,23276,49,1,0,48,5
105947,2,23276,49,1,0,49,5
105948,2,23276,49,1,0,50,5
105949,2,23885,49,1,0,50,5
105950,2,23885,49,1,0,49,5
105951,2,23885,49,1,0,48,5
105952,2,23885,49,1,0,47,5
105953,2,23885,49,1,0,46,5
105954,2,23885,49,1,0,45,5
105955,2,23885,49,1,0,44,5
105956,2,23468,49,1,0,44,5
105957,2,23468,49,1,0,45,5
105958,2,23468,49,1,0,46,5
105959,2,23468,49,1,0,47,5
105960,2,23468,49,1,0,48,5
105961,2,23468,49,1,0,49,5
105962,2,23468,49,1,0,50,5
105963,2,23625,49,1,0,44,5
105964,2,23625,49,1,0,45,5
105965,2,23625,49,1,0,47,5
105966,2,23625,49,1,0,48,5
105967,2,23625,49,1,0,49,5
105968,2,23625,49,1,0,50,5
105969,2,24176,49,1,0,45,5
105970,2,24176,49,1,0,47,5
105971,2,23212,49,1,0,44,5
105972,2,23212,49,1,0,45,5
105973,2,23212,49,1,0,47,5
105974,2,23212,49,1,0,49,5
105975,2,23212,49,1,0,50,5
105976,2,23799,49,1,0,44,5
105977,2,23799,49,1,0,46,5
105978,2,23799,49,1,0,48,5
105979,2,23799,49,1,0,50,5
105980,2,23334,49,1,0,45,5
105981,2,23334,49,1,0,47,5
105982,2,23334,49,1,0,49,5
105983,2,23334,49,1,0,50,5
105984,2,23992,49,1,0,44,5
105985,2,23992,49,1,0,45,5
105986,2,23992,49,1,0,46,5
105987,2,23992,49,1,0,47,5
105988,2,23992,49,1,0,48,5
105989,2,23992,49,1,0,49,5
105990,2,23992,49,1,0,50,5
105991,2,24069,49,1,0,44,5
105992,2,24069,49,1,0,45,5
105993,2,24069,49,1,0,46,5
105994,2,24069,49,1,0,47,5
105995,2,24069,49,1,0,48,5
105996,2,24069,49,1,0,49,5
105997,2,24069,49,1,0,50,5
105998,2,24113,49,1,0,50,5
105999,2,24113,49,1,0,49,5
106000,2,24113,49,1,0,48,5
106001,2,24113,49,1,0,47,5
106002,2,24113,49,1,0,46,5
106003,2,24113,49,1,0,45,5
106004,2,24113,49,1,0,44,5
106005,2,24284,49,1,0,44,5
106006,2,24284,49,1,0,45,5
106007,2,24284,49,1,0,46,5
106008,2,24284,49,1,0,47,5
106009,2,24284,49,1,0,48,5
106010,2,24284,49,1,0,49,5
106011,2,24284,49,1,0,50,5
106012,2,24288,49,1,0,44,5
106013,2,24288,49,1,0,45,5
106014,2,24288,49,1,0,46,5
106015,2,24288,49,1,0,47,5
106016,2,24288,49,1,0,48,5
106017,2,24288,49,1,0,49,5
106018,2,24288,49,1,0,50,5
106019,2,24304,49,1,0,46,5
106020,2,24304,49,1,0,48,5
106021,2,24304,49,1,0,49,5
106022,2,24304,49,1,0,50,5
106023,2,24108,49,1,0,50,5
106024,2,24108,49,1,0,47,5
106025,2,24108,49,1,0,44,5
106026,2,23911,49,1,0,44,5
106027,2,23911,49,1,0,46,5
106028,2,23911,49,1,0,48,5
106029,2,23911,49,1,0,50,5
106030,2,24114,49,1,0,44,5
106031,2,24114,49,1,0,46,5
106032,2,24114,49,1,0,48,5
106033,2,24114,49,1,0,50,5
106034,2,24132,49,1,0,44,5
106035,2,24132,49,1,0,46,5
106036,2,24132,49,1,0,48,5
106037,2,24132,49,1,0,50,5
106038,2,24285,49,1,0,45,5
106039,2,24285,49,1,0,47,5
106040,2,24285,49,1,0,49,5
106041,2,24287,49,1,0,44,5
106042,2,24287,49,1,0,45,5
106043,2,24287,49,1,0,46,5
106044,2,24287,49,1,0,47,5
106045,2,24287,49,1,0,48,5
106046,2,24287,49,1,0,49,5
106047,2,24287,49,1,0,50,5
106048,2,24340,49,1,0,44,5
106049,2,24340,49,1,0,46,5
106050,2,24340,49,1,0,48,5
106051,2,24340,49,1,0,50,5
106052,2,23928,49,1,0,44,5
106053,2,23928,49,1,0,45,5
106054,2,23928,49,1,0,46,5
106055,2,23928,49,1,0,47,5
106056,2,23928,49,1,0,48,5
106057,2,23928,49,1,0,49,5
106058,2,23928,49,1,0,50,5
106059,2,24038,49,1,0,45,5
106060,2,24038,49,1,0,47,5
106061,2,24038,49,1,0,49,5
106062,2,24038,49,1,0,50,5
106063,2,24364,49,1,0,44,5
106064,2,24364,49,1,0,46,5
106065,2,24364,49,1,0,48,5
106066,2,24364,49,1,0,50,5
106067,2,24070,49,1,0,44,5
106068,2,24070,49,1,0,45,5
106069,2,24070,49,1,0,46,5
106070,2,24070,49,1,0,47,5
106071,2,24070,49,1,0,48,5
106072,2,24070,49,1,0,49,5
106073,2,24070,49,1,0,50,5
106074,2,24173,49,1,0,45,5
106075,2,24173,49,1,0,47,5
106076,2,22949,76,1,0,27,5
106077,2,22949,76,1,0,39,5
106078,2,22949,76,1,0,44,5
106079,2,22949,76,1,0,45,5
106080,2,22949,76,1,0,46,5
106081,2,22949,76,1,0,47,5
106082,2,22949,76,1,0,48,5
106083,2,22949,76,1,0,49,5
106084,2,22949,76,1,0,50,5
106085,2,22953,76,1,0,27,5
106086,2,22953,76,1,0,39,5
106087,2,22953,76,1,0,44,5
106088,2,22953,76,1,0,45,5
106089,2,22953,76,1,0,46,5
106090,2,22953,76,1,0,47,5
106091,2,22953,76,1,0,48,5
106092,2,22953,76,1,0,49,5
106093,2,22953,76,1,0,50,5
106094,2,22962,76,1,0,27,5
106095,2,22962,76,1,0,46,5
106096,2,22962,76,1,0,47,5
106097,2,22962,76,1,0,48,5
106098,2,22962,76,1,0,49,5
106099,2,22962,76,1,0,50,5
106100,2,22988,76,1,0,27,5
106101,2,22988,76,1,0,39,5
106102,2,22988,76,1,0,44,5
106103,2,22988,76,1,0,45,5
106104,2,22988,76,1,0,46,5
106105,2,22988,76,1,0,47,5
106106,2,22988,76,1,0,48,5
106107,2,22988,76,1,0,49,5
106108,2,22988,76,1,0,50,5
106109,2,23012,76,1,0,27,5
106110,2,23020,76,1,0,27,5
106111,2,23020,76,1,0,39,5
106112,2,23020,76,1,0,45,5
106113,2,23020,76,1,0,46,5
106114,2,23020,76,1,0,47,5
106115,2,23020,76,1,0,48,5
106116,2,23020,76,1,0,49,5
106117,2,23020,76,1,0,50,5
106118,2,23032,76,1,0,27,5
106119,2,23032,76,1,0,39,5
106120,2,23032,76,1,0,44,5
106121,2,23032,76,1,0,45,5
106122,2,23032,76,1,0,46,5
106123,2,23032,76,1,0,47,5
106124,2,23032,76,1,0,48,5
106125,2,23032,76,1,0,49,5
106126,2,23032,76,1,0,50,5
106127,2,23035,76,1,0,27,5
106128,2,23035,76,1,0,39,5
106129,2,23035,76,1,0,44,5
106130,2,23035,76,1,0,45,5
106131,2,23035,76,1,0,46,5
106132,2,23035,76,1,0,47,5
106133,2,23035,76,1,0,48,5
106134,2,23035,76,1,0,49,5
106135,2,23035,76,1,0,50,5
106136,2,23055,76,1,0,27,5
106137,2,23055,76,1,0,39,5
106138,2,23055,76,1,0,44,5
106139,2,23055,76,1,0,45,5
106140,2,23055,76,1,0,46,5
106141,2,23055,76,1,0,47,5
106142,2,23055,76,1,0,48,5
106143,2,23055,76,1,0,49,5
106144,2,23055,76,1,0,50,5
106145,2,23078,76,1,0,39,5
106146,2,23078,76,1,0,44,5
106147,2,23078,76,1,0,45,5
106148,2,23078,76,1,0,46,5
106149,2,23078,76,1,0,47,5
106150,2,23078,76,1,0,48,5
106151,2,23078,76,1,0,49,5
106152,2,23078,76,1,0,50,5
106153,2,23087,76,1,0,27,5
106154,2,23087,76,1,0,39,5
106155,2,23087,76,1,0,44,5
106156,2,23087,76,1,0,45,5
106157,2,23087,76,1,0,46,5
106158,2,23087,76,1,0,47,5
106159,2,23087,76,1,0,48,5
106160,2,23087,76,1,0,49,5
106161,2,23087,76,1,0,50,5
106162,2,23167,76,1,0,44,5
106163,2,23167,76,1,0,45,5
106164,2,23167,76,1,0,46,5
106165,2,23167,76,1,0,47,5
106166,2,23167,76,1,0,48,5
106167,2,23167,76,1,0,49,5
106168,2,23167,76,1,0,50,5
106169,2,23175,76,1,0,27,5
106170,2,23175,76,1,0,39,5
106171,2,23175,76,1,0,44,5
106172,2,23175,76,1,0,45,5
106173,2,23175,76,1,0,46,5
106174,2,23175,76,1,0,47,5
106175,2,23175,76,1,0,48,5
106176,2,23175,76,1,0,49,5
106177,2,23175,76,1,0,50,5
106178,2,23178,76,1,0,27,5
106179,2,23178,76,1,0,39,5
106180,2,23178,76,1,0,44,5
106181,2,23178,76,1,0,45,5
106182,2,23178,76,1,0,46,5
106183,2,23178,76,1,0,47,5
106184,2,23178,76,1,0,48,5
106185,2,23178,76,1,0,49,5
106186,2,23178,76,1,0,50,5
106187,2,23179,76,1,0,27,5
106188,2,23179,76,1,0,39,5
106189,2,23179,76,1,0,44,5
106190,2,23179,76,1,0,45,5
106191,2,23179,76,1,0,46,5
106192,2,23179,76,1,0,47,5
106193,2,23179,76,1,0,48,5
106194,2,23179,76,1,0,49,5
106195,2,23179,76,1,0,50,5
106196,2,23834,76,1,0,50,5
106197,2,23834,76,1,0,49,5
106198,2,23834,76,1,0,48,5
106199,2,23834,76,1,0,47,5
106200,2,23834,76,1,0,46,5
106201,2,23834,76,1,0,45,5
106202,2,23834,76,1,0,44,5
106203,2,23834,76,1,0,39,5
106204,2,23834,76,1,0,27,5
106205,2,23206,76,1,0,27,5
106206,2,23206,76,1,0,39,5
106207,2,23206,76,1,0,44,5
106208,2,23206,76,1,0,45,5
106209,2,23206,76,1,0,46,5
106210,2,23206,76,1,0,47,5
106211,2,23206,76,1,0,48,5
106212,2,23206,76,1,0,49,5
106213,2,23206,76,1,0,50,5
106214,2,23233,76,1,0,27,5
106215,2,23233,76,1,0,39,5
106216,2,23233,76,1,0,44,5
106217,2,23233,76,1,0,45,5
106218,2,23233,76,1,0,46,5
106219,2,23233,76,1,0,47,5
106220,2,23233,76,1,0,48,5
106221,2,23233,76,1,0,49,5
106222,2,23233,76,1,0,50,5
106223,2,23234,76,1,0,27,5
106224,2,23234,76,1,0,39,5
106225,2,23234,76,1,0,44,5
106226,2,23234,76,1,0,45,5
106227,2,23234,76,1,0,46,5
106228,2,23234,76,1,0,47,5
106229,2,23234,76,1,0,48,5
106230,2,23234,76,1,0,49,5
106231,2,23234,76,1,0,50,5
106232,2,23239,76,1,0,27,5
106233,2,23239,76,1,0,39,5
106234,2,23239,76,1,0,44,5
106235,2,23239,76,1,0,45,5
106236,2,23239,76,1,0,46,5
106237,2,23239,76,1,0,47,5
106238,2,23239,76,1,0,48,5
106239,2,23239,76,1,0,49,5
106240,2,23239,76,1,0,50,5
106241,2,23269,76,1,0,27,5
106242,2,23269,76,1,0,39,5
106243,2,23269,76,1,0,44,5
106244,2,23269,76,1,0,45,5
106245,2,23269,76,1,0,46,5
106246,2,23269,76,1,0,47,5
106247,2,23269,76,1,0,48,5
106248,2,23269,76,1,0,49,5
106249,2,23269,76,1,0,50,5
106250,2,23271,76,1,0,27,5
106251,2,23271,76,1,0,39,5
106252,2,23271,76,1,0,44,5
106253,2,23271,76,1,0,46,5
106254,2,23271,76,1,0,47,5
106255,2,23271,76,1,0,48,5
106256,2,23271,76,1,0,49,5
106257,2,23271,76,1,0,50,5
106258,2,23277,76,1,0,27,5
106259,2,23277,76,1,0,39,5
106260,2,23277,76,1,0,44,5
106261,2,23277,76,1,0,45,5
106262,2,23277,76,1,0,46,5
106263,2,23277,76,1,0,47,5
106264,2,23277,76,1,0,48,5
106265,2,23277,76,1,0,49,5
106266,2,23277,76,1,0,50,5
106267,2,23291,76,1,0,27,5
106268,2,23291,76,1,0,39,5
106269,2,23291,76,1,0,45,5
106270,2,23291,76,1,0,46,5
106271,2,23291,76,1,0,47,5
106272,2,23291,76,1,0,48,5
106273,2,23291,76,1,0,49,5
106274,2,23291,76,1,0,50,5
106275,2,23311,76,1,0,27,5
106276,2,23311,76,1,0,39,5
106277,2,23311,76,1,0,44,5
106278,2,23311,76,1,0,45,5
106279,2,23311,76,1,0,46,5
106280,2,23311,76,1,0,47,5
106281,2,23311,76,1,0,48,5
106282,2,23311,76,1,0,49,5
106283,2,23311,76,1,0,50,5
106284,2,23341,76,1,0,27,5
106285,2,23341,76,1,0,39,5
106286,2,23341,76,1,0,44,5
106287,2,23341,76,1,0,45,5
106288,2,23341,76,1,0,46,5
106289,2,23341,76,1,0,47,5
106290,2,23341,76,1,0,48,5
106291,2,23341,76,1,0,49,5
106292,2,23341,76,1,0,50,5
106293,2,23389,76,1,0,27,5
106294,2,23389,76,1,0,39,5
106295,2,23389,76,1,0,45,5
106296,2,23389,76,1,0,46,5
106297,2,23389,76,1,0,47,5
106298,2,23389,76,1,0,48,5
106299,2,23389,76,1,0,49,5
106300,2,23389,76,1,0,50,5
106301,2,23424,76,1,0,27,5
106302,2,23424,76,1,0,39,5
106303,2,23424,76,1,0,44,5
106304,2,23424,76,1,0,45,5
106305,2,23424,76,1,0,46,5
106306,2,23424,76,1,0,47,5
106307,2,23424,76,1,0,48,5
106308,2,23424,76,1,0,49,5
106309,2,23424,76,1,0,50,5
106310,2,23433,76,1,0,45,5
106311,2,23433,76,1,0,46,5
106312,2,23433,76,1,0,47,5
106313,2,23433,76,1,0,48,5
106314,2,23433,76,1,0,49,5
106315,2,23433,76,1,0,50,5
106316,2,23436,76,1,0,44,5
106317,2,23436,76,1,0,45,5
106318,2,23436,76,1,0,46,5
106319,2,23436,76,1,0,47,5
106320,2,23436,76,1,0,48,5
106321,2,23436,76,1,0,49,5
106322,2,23436,76,1,0,50,5
106323,2,23440,76,1,0,27,5
106324,2,23440,76,1,0,39,5
106325,2,23440,76,1,0,44,5
106326,2,23440,76,1,0,45,5
106327,2,23440,76,1,0,46,5
106328,2,23440,76,1,0,47,5
106329,2,23440,76,1,0,48,5
106330,2,23440,76,1,0,49,5
106331,2,23440,76,1,0,50,5
106332,2,23501,76,1,0,27,5
106333,2,23501,76,1,0,39,5
106334,2,23501,76,1,0,44,5
106335,2,23501,76,1,0,45,5
106336,2,23501,76,1,0,46,5
106337,2,23501,76,1,0,47,5
106338,2,23501,76,1,0,48,5
106339,2,23501,76,1,0,49,5
106340,2,23501,76,1,0,50,5
106341,2,23536,76,1,0,27,5
106342,2,23536,76,1,0,39,5
106343,2,23536,76,1,0,44,5
106344,2,23536,76,1,0,45,5
106345,2,23536,76,1,0,46,5
106346,2,23536,76,1,0,47,5
106347,2,23536,76,1,0,48,5
106348,2,23536,76,1,0,49,5
106349,2,23536,76,1,0,50,5
106350,2,23591,76,1,0,27,5
106351,2,23591,76,1,0,39,5
106352,2,23591,76,1,0,44,5
106353,2,23591,76,1,0,45,5
106354,2,23591,76,1,0,46,5
106355,2,23591,76,1,0,47,5
106356,2,23591,76,1,0,48,5
106357,2,23591,76,1,0,49,5
106358,2,23591,76,1,0,50,5
106359,2,23667,76,1,0,27,5
106360,2,23667,76,1,0,44,5
106361,2,23667,76,1,0,47,5
106362,2,23667,76,1,0,49,5
106363,2,23685,76,1,0,27,5
106364,2,23685,76,1,0,39,5
106365,2,23685,76,1,0,44,5
106366,2,23685,76,1,0,45,5
106367,2,23685,76,1,0,46,5
106368,2,23685,76,1,0,47,5
106369,2,23685,76,1,0,48,5
106370,2,23685,76,1,0,49,5
106371,2,23685,76,1,0,50,5
106372,2,23703,76,1,0,27,5
106373,2,23703,76,1,0,39,5
106374,2,23703,76,1,0,44,5
106375,2,23703,76,1,0,45,5
106376,2,23703,76,1,0,46,5
106377,2,23703,76,1,0,47,5
106378,2,23703,76,1,0,48,5
106379,2,23703,76,1,0,49,5
106380,2,23703,76,1,0,50,5
106381,2,23716,76,1,0,27,5
106382,2,23716,76,1,0,39,5
106383,2,23716,76,1,0,44,5
106384,2,23716,76,1,0,45,5
106385,2,23716,76,1,0,46,5
106386,2,23716,76,1,0,47,5
106387,2,23716,76,1,0,48,5
106388,2,23716,76,1,0,49,5
106389,2,23716,76,1,0,50,5
106390,2,24255,76,1,0,50,5
106391,2,24255,76,1,0,49,5
106392,2,24255,76,1,0,48,5
106393,2,24255,76,1,0,47,5
106394,2,24255,76,1,0,46,5
106395,2,24255,76,1,0,45,5
106396,2,24255,76,1,0,44,5
106397,2,24255,76,1,0,39,5
106398,2,24255,76,1,0,27,5
106399,2,23724,76,1,0,31,5
106400,2,23731,76,1,0,27,5
106401,2,23731,76,1,0,39,5
106402,2,23731,76,1,0,44,5
106403,2,23731,76,1,0,45,5
106404,2,23731,76,1,0,46,5
106405,2,23731,76,1,0,47,5
106406,2,23731,76,1,0,48,5
106407,2,23731,76,1,0,49,5
106408,2,23731,76,1,0,50,5
106409,2,23744,76,1,0,27,5
106410,2,23744,76,1,0,39,5
106411,2,23744,76,1,0,44,5
106412,2,23744,76,1,0,45,5
106413,2,23744,76,1,0,46,5
106414,2,23744,76,1,0,47,5
106415,2,23744,76,1,0,48,5
106416,2,23744,76,1,0,49,5
106417,2,23744,76,1,0,50,5
106418,2,23747,76,1,0,27,5
106419,2,23747,76,1,0,39,5
106420,2,23747,76,1,0,44,5
106421,2,23747,76,1,0,45,5
106422,2,23747,76,1,0,46,5
106423,2,23747,76,1,0,47,5
106424,2,23747,76,1,0,48,5
106425,2,23747,76,1,0,49,5
106426,2,23747,76,1,0,50,5
106427,2,23764,76,1,0,27,5
106428,2,23764,76,1,0,44,5
106429,2,23764,76,1,0,45,5
106430,2,23764,76,1,0,46,5
106431,2,23764,76,1,0,47,5
106432,2,23764,76,1,0,48,5
106433,2,23764,76,1,0,49,5
106434,2,23764,76,1,0,50,5
106435,2,23772,76,1,0,39,5
106436,2,23772,76,1,0,44,5
106437,2,23772,76,1,0,45,5
106438,2,23772,76,1,0,46,5
106439,2,23772,76,1,0,47,5
106440,2,23772,76,1,0,48,5
106441,2,23772,76,1,0,49,5
106442,2,23772,76,1,0,50,5
106443,2,23796,76,1,0,27,5
106444,2,23796,76,1,0,39,5
106445,2,23796,76,1,0,44,5
106446,2,23796,76,1,0,45,5
106447,2,23796,76,1,0,46,5
106448,2,23796,76,1,0,47,5
106449,2,23796,76,1,0,48,5
106450,2,23796,76,1,0,49,5
106451,2,23796,76,1,0,50,5
106452,2,23806,76,1,0,39,5
106453,2,23806,76,1,0,44,5
106454,2,23806,76,1,0,45,5
106455,2,23806,76,1,0,46,5
106456,2,23806,76,1,0,47,5
106457,2,23806,76,1,0,48,5
106458,2,23806,76,1,0,49,5
106459,2,23806,76,1,0,50,5
106460,2,23810,76,1,0,27,5
106461,2,23810,76,1,0,39,5
106462,2,23810,76,1,0,44,5
106463,2,23810,76,1,0,45,5
106464,2,23810,76,1,0,46,5
106465,2,23810,76,1,0,47,5
106466,2,23810,76,1,0,48,5
106467,2,23810,76,1,0,49,5
106468,2,23810,76,1,0,50,5
106469,2,24252,76,1,0,50,5
106470,2,24252,76,1,0,49,5
106471,2,24252,76,1,0,48,5
106472,2,24252,76,1,0,47,5
106473,2,24252,76,1,0,46,5
106474,2,24252,76,1,0,45,5
106475,2,24252,76,1,0,39,5
106476,2,24252,76,1,0,27,5
106477,2,24209,76,1,0,27,5
106478,2,24209,76,1,0,39,5
106479,2,24209,76,1,0,44,5
106480,2,24209,76,1,0,45,5
106481,2,24209,76,1,0,46,5
106482,2,24209,76,1,0,47,5
106483,2,24209,76,1,0,48,5
106484,2,24209,76,1,0,49,5
106485,2,24209,76,1,0,50,5
106486,2,24367,76,1,0,50,5
106487,2,24367,76,1,0,49,5
106488,2,24367,76,1,0,48,5
106489,2,24367,76,1,0,47,5
106490,2,24367,76,1,0,46,5
106491,2,24367,76,1,0,45,5
106492,2,24367,76,1,0,44,5
106493,2,24367,76,1,0,39,5
106494,2,24367,76,1,0,27,5
106495,2,24435,76,1,0,39,5
106496,2,24494,76,1,0,27,5
106497,2,24494,76,1,0,39,5
106498,2,24494,76,1,0,44,5
106499,2,24494,76,1,0,45,5
106500,2,24494,76,1,0,46,5
106501,2,24494,76,1,0,47,5
106502,2,24494,76,1,0,48,5
106503,2,24494,76,1,0,49,5
106504,2,24494,76,1,0,50,5
106505,2,24510,76,1,0,27,5
106506,2,24510,76,1,0,39,5
106507,2,24510,76,1,0,44,5
106508,2,24510,76,1,0,45,5
106509,2,24510,76,1,0,46,5
106510,2,24510,76,1,0,47,5
106511,2,24510,76,1,0,48,5
106512,2,24510,76,1,0,49,5
106513,2,24510,76,1,0,50,5
106514,2,24535,76,1,0,27,5
106515,2,24588,76,1,0,39,5
106516,2,23431,76,1,0,27,5
106517,2,23431,76,1,0,39,5
106518,2,23431,76,1,0,44,5
106519,2,23431,76,1,0,45,5
106520,2,23431,76,1,0,46,5
106521,2,23431,76,1,0,47,5
106522,2,23431,76,1,0,48,5
106523,2,23431,76,1,0,49,5
106524,2,23431,76,1,0,50,5
106525,2,24211,76,1,0,27,5
106526,2,24211,76,1,0,39,5
106527,2,24211,76,1,0,44,5
106528,2,24211,76,1,0,45,5
106529,2,24211,76,1,0,46,5
106530,2,24211,76,1,0,47,5
106531,2,24211,76,1,0,48,5
106532,2,24211,76,1,0,49,5
106533,2,24211,76,1,0,50,5
106534,2,24617,76,1,0,39,5
106535,2,24617,76,1,0,44,5
106536,2,24617,76,1,0,45,5
106537,2,24617,76,1,0,46,5
106538,2,24617,76,1,0,47,5
106539,2,24617,76,1,0,48,5
106540,2,24617,76,1,0,49,5
106541,2,24617,76,1,0,50,5
106542,2,24188,76,1,0,27,5
106543,2,24188,76,1,0,39,5
106544,2,24188,76,1,0,44,5
106545,2,24188,76,1,0,45,5
106546,2,24188,76,1,0,46,5
106547,2,24188,76,1,0,47,5
106548,2,24188,76,1,0,48,5
106549,2,24188,76,1,0,49,5
106550,2,24188,76,1,0,50,5
106551,2,23002,76,1,0,27,5
106552,2,23002,76,1,0,45,5
106553,2,23002,76,1,0,47,5
106554,2,23002,76,1,0,49,5
106555,2,23002,76,1,0,50,5
106556,2,23013,76,1,0,27,5
106557,2,23013,76,1,0,39,5
106558,2,23013,76,1,0,45,5
106559,2,23013,76,1,0,47,5
106560,2,23013,76,1,0,49,5
106561,2,23013,76,1,0,50,5
106562,2,23072,76,1,0,44,5
106563,2,23072,76,1,0,46,5
106564,2,23072,76,1,0,48,5
106565,2,23072,76,1,0,50,5
106566,2,23121,76,1,0,27,5
106567,2,23121,76,1,0,39,5
106568,2,23121,76,1,0,45,5
106569,2,23121,76,1,0,47,5
106570,2,23121,76,1,0,49,5
106571,2,23121,76,1,0,50,5
106572,2,23441,76,1,0,27,5
106573,2,23441,76,1,0,39,5
106574,2,23441,76,1,0,45,5
106575,2,23441,76,1,0,47,5
106576,2,23441,76,1,0,49,5
106577,2,23441,76,1,0,50,5
106578,2,23831,76,1,0,50,5
106579,2,23831,76,1,0,49,5
106580,2,23831,76,1,0,48,5
106581,2,23798,76,1,0,16,5
106582,2,24401,76,1,0,44,5
106583,2,24401,76,1,0,46,5
106584,2,24401,76,1,0,48,5
106585,2,24401,76,1,0,50,5
106586,2,24482,76,1,0,44,5
106587,2,24482,76,1,0,46,5
106588,2,24482,76,1,0,48,5
